Area,T Sub,D Sub,ID,Longitude,Latitude,Substation Number,Substation Name
p30u,p30uhs2_1247_69,p30uhs2_1247,p30ulv73,-95.38480273,30.38665109,240,CONROE 6
p30u,p30uhs3_1247_69,p30uhs3_1247,p30ulv8,-95.51597493,30.31910036,237,CONROE 3
p30u,p30uhs4_1247_69,p30uhs4_1247,p30ulv164,-95.30748895,30.31618276,238,CONROE 4
p30u,p30uhs5_1247_69,p30uhs5_1247,p30ulv190,-95.45052858,30.26340354,239,CONROE 5
p30u,p30uhs6_1247_69,p30uhs6_1247,p30ulv66,-95.41067003,30.39227055,236,CONROE 2
p30u,p30uhs7_1247_69,p30uhs7_1247,p30ulv85,-95.31561133,30.38478867,241,CONROE 7
p30u,p30uhs8_1247_69,p30uhs8_1247,p30ulv11619,-95.36095529,30.27176814,242,CONROE 8
p30u,p30uhs9_1247_69,p30uhs9_1247,p30ulv173,-95.29541759,30.30323016,243,SPLENDORA 6
p31u,p31uhs0_1247_69,p31uhs0_1247,p31ulv446,-95.52730363,30.12692306,246,TOMBALL 1
p31u,p31uhs10_1247_69,p31uhs10_1247,p31ulv80,-95.46425639,30.22166816,255,CONROE 12
p31u,p31uhs11_1247_69,p31uhs11_1247,p31ulv124,-95.54916789,30.21548854,259,MAGNOLIA 6
p31u,p31uhs12_1247_69,p31uhs12_1247,p31ulv271,-95.52217959,30.18442634,256,TOMBALL 4
p31u,p31uhs13_1247_69,p31uhs13_1247,p31ulv5170,-95.50235157,30.15651108,257,TOMBALL 5
p31u,p31uhs1_1247_69,p31uhs1_1247,p31ulv219,-95.55119103,30.15690936,247,TOMBALL 2
p31u,p31uhs2_1247_69,p31uhs2_1247,p31ulv87,-95.58884416,30.21203636,253,MAGNOLIA 5
p31u,p31uhs3_1247_69,p31uhs3_1247,p31ulv83,-95.62402018,30.21162256,688,MAGNOLIA 7
p31u,p31uhs4_1247_69,p31uhs4_1247,p31ulv283,-95.50560977,30.18352655,258,TOMBALL 6
p31u,p31uhs5_1247_69,p31uhs5_1247,p31ulv384,-95.59933838,30.13923267,250,TOMBALL 3
p31u,p31uhs6_1247_69,p31uhs6_1247,p31ulv4,-95.59488201,30.26902107,251,MAGNOLIA 3
p31u,p31uhs7_1247_69,p31uhs7_1247,p31ulv58,-95.52610729,30.23771375,252,MAGNOLIA 4
p31u,p31uhs8_1247_69,p31uhs8_1247,p31ulv16,-95.58328397,30.23081669,253,MAGNOLIA 5
p31u,p31uhs9_1247_69,p31uhs9_1247,p31ulv56,-95.49819561,30.24094589,254,CONROE 11
p32r,p32rhs0_1247_69,p32rhs0_1247,p32rlv168,-96.01970766,30.39343702,3818,NAVASOTA 1
p32r,p32rhs10_1247_69,p32rhs10_1247,p32rlv28,-95.48857074,30.51266659,677,NEW WAVERLY 4
p32r,p32rhs11_1247_69,p32rhs11_1247,p32rlv43,-96.34662536,30.38919799,3871,SNOOK 3
p32r,p32rhs14_1247_69,p32rhs14_1247,p32rlv551,-95.96724689,30.55331407,3830,SHIRO 1
p32r,p32rhs15_1247_69,p32rhs15_1247,p32rlv90,-96.08886422,30.48775871,3831,ANDERSON 1
p32r,p32rhs17_1247_69,p32rhs17_1247,p32rlv77,-96.21929209,30.46834044,3969,COLLEGE STATION 10
p32r,p32rhs18_1247_69,p32rhs18_1247,p32rlv171,-96.06649226,30.35643982,3854,NAVASOTA 3
p32r,p32rhs19_1247_69,p32rhs19_1247,p32rlv214,-95.87718597,30.31424931,3834,PLANTERSVILLE 3
p32r,p32rhs20_1247_69,p32rhs20_1247,p32rlv205,-95.90003631,30.35233368,3834,PLANTERSVILLE 3
p32r,p32rhs30_1247_69,p32rhs30_1247,p32rlv225,-95.95227348,30.24328326,3792,PRAIRIE VIEW 2
p32r,p32rhs33_1247_69,p32rhs33_1247,p32rlv88,-96.04426612,30.55067443,3831,ANDERSON 1
p32r,p32rhs34_1247_69,p32rhs34_1247,p32rlv22642,-96.08851622,30.25799603,3849,NAVASOTA 2
p32r,p32rhs36_1247_69,p32rhs36_1247,p32rlv1647,-95.4971668,30.55561842,827,NEW WAVERLY 5
p32r,p32rhs4_1247_69,p32rhs4_1247,p32rlv483,-96.16490298,30.54822588,3822,COLLEGE STATION 1
p32r,p32rhs6_1247_69,p32rhs6_1247,p32rlv144,-95.90981815,30.49424988,3824,PLANTERSVILLE 2
p32r,p32rhs8_1247_69,p32rhs8_1247,p32rlv1227,-95.62030683,30.55525195,3826,RICHARDS 1
p32r,p32rhs9_1247_69,p32rhs9_1247,p32rlv29,-95.45822907,30.52173306,827,NEW WAVERLY 5
p32u,p32uhs0_1247_69,p32uhs0_1247,p32ulv59,-95.02608393,29.78642018,262,HIGHLANDS 1
p32u,p32uhs10_1247_69,p32uhs10_1247,p32ulv9,-95.03188125,29.82238031,632,HIGHLANDS 3
p32u,p32uhs11_1247_69,p32uhs11_1247,p32ulv421,-94.85729824,29.71360093,271,BAYTOWN 6
p32u,p32uhs12_1247_69,p32uhs12_1247,p32ulv343,-94.78985541,29.88296962,272,MONT BELVIEU 3
p32u,p32uhs13_1247_69,p32uhs13_1247,p32ulv19493,-94.75155566,29.78788147,273,WALLISVILLE 1
p32u,p32uhs1_1247_69,p32uhs1_1247,p32ulv4339,-94.97627597,29.77457777,263,BAYTOWN 1
p32u,p32uhs2_1247_69,p32uhs2_1247,p32ulv392,-94.87951104,29.78065916,858,BAYTOWN 13
p32u,p32uhs3_1247_69,p32uhs3_1247,p32ulv212,-95.00253799,29.72654578,264,BAYTOWN 2
p32u,p32uhs4_1247_69,p32uhs4_1247,p32ulv79,-95.01253133,29.77498836,839,BAYTOWN 12
p32u,p32uhs5_1247_69,p32uhs5_1247,p32ulv2563,-94.91041181,29.70670353,865,BAYTOWN 14
p32u,p32uhs6_1247_69,p32uhs6_1247,p32ulv228,-94.98468546,29.72758294,264,BAYTOWN 2
p32u,p32uhs7_1247_69,p32uhs7_1247,p32ulv323,-94.91356116,29.85830589,866,MONT BELVIEU 5
p32u,p32uhs8_1247_69,p32uhs8_1247,p32ulv399,-94.82162268,29.83119319,268,MONT BELVIEU 2
p32u,p32uhs9_1247_69,p32uhs9_1247,p32ulv356,-94.90018893,29.80378079,269,BAYTOWN 5
p33u,p33uhs0_1247_69,p33uhs0_1247,p33ulv128,-95.2406975,29.76479838,276,GALENA PARK 2
p33u,p33uhs10_1247_69,p33uhs10_1247,p33ulv225,-95.16772858,29.81250725,285,CHANNELVIEW 8
p33u,p33uhs11_1247_69,p33uhs11_1247,p33ulv56,-95.26473213,29.80517212,286,GALENA PARK 4
p33u,p33uhs12_1247_69,p33uhs12_1247,p33ulv475,-95.10457911,29.76350443,291,CHANNELVIEW 11
p33u,p33uhs13_1247_69,p33uhs13_1247,p33ulv470,-95.17664003,29.74847516,287,GALENA PARK 5
p33u,p33uhs14_1247_69,p33uhs14_1247,p33ulv58,-95.24523795,29.81204734,286,GALENA PARK 4
p33u,p33uhs15_1247_69,p33uhs15_1247,p33ulv119,-95.26328136,29.7687838,292,GALENA PARK 7
p33u,p33uhs16_1247_69,p33uhs16_1247,p33ulv98,-95.18955185,29.80819746,289,CHANNELVIEW 9
p33u,p33uhs1_1247_69,p33uhs1_1247,p33ulv328,-95.15053009,29.78610888,277,CHANNELVIEW 1
p33u,p33uhs2_1247_69,p33uhs2_1247,p33ulv3535,-95.11035723,29.7642359,278,CHANNELVIEW 2
p33u,p33uhs3_1247_69,p33uhs3_1247,p33ulv183,-95.21213779,29.76481184,279,GALENA PARK 3
p33u,p33uhs4_1247_69,p33uhs4_1247,p33ulv291,-95.17651528,29.78381703,280,CHANNELVIEW 3
p33u,p33uhs5_1247_69,p33uhs5_1247,p33ulv323,-95.15665812,29.78387058,281,CHANNELVIEW 4
p33u,p33uhs6_1247_69,p33uhs6_1247,p33ulv265,-95.12452395,29.82051311,282,CHANNELVIEW 5
p33u,p33uhs7_1247_69,p33uhs7_1247,p33ulv477,-95.1302954,29.74388775,290,CHANNELVIEW 10
p33u,p33uhs8_1247_69,p33uhs8_1247,p33ulv2,-95.20897894,29.86230464,283,CHANNELVIEW 6
p33u,p33uhs9_1247_69,p33uhs9_1247,p33ulv52,-95.13145399,29.84667527,634,HIGHLANDS 4
p34u,p34uhs0_1247_69,p34uhs0_1247,p34ulv333,-95.13488337,29.5858711,386,WEBSTER 9
p34u,p34uhs10_1247_69,p34uhs10_1247,p34ulv37,-95.16383073,29.48759266,303,FRIENDSWOOD 2
p34u,p34uhs11_1247_69,p34uhs11_1247,p34ulv130,-95.085571,29.5183941,309,LEAGUE CITY 4
p34u,p34uhs12_1247_69,p34uhs12_1247,p34ulv86,-95.13392105,29.48375072,304,LEAGUE CITY 2
p34u,p34uhs13_1247_69,p34uhs13_1247,p34ulv236,-95.08952239,29.47800193,305,LEAGUE CITY 3
p34u,p34uhs14_1247_69,p34uhs14_1247,p34ulv128,-95.07582407,29.53466655,306,KEMAH 3
p34u,p34uhs15_1247_69,p34uhs15_1247,p34ulv133,-95.06575812,29.52701193,306,KEMAH 3
p34u,p34uhs16_1247_69,p34uhs16_1247,p34ulv241,-95.05903271,29.48011869,310,DICKINSON 1
p34u,p34uhs17_1247_69,p34uhs17_1247,p34ulv311,-94.9809117,29.50801053,308,BACLIFF 1
p34u,p34uhs18_1247_69,p34uhs18_1247,p34ulv428,-95.05558968,29.58572591,311,SEABROOK 3
p34u,p34uhs1_1247_69,p34uhs1_1247,p34ulv1638,-95.07771147,29.56556255,294,WEBSTER 2
p34u,p34uhs2_1247_69,p34uhs2_1247,p34ulv357,-95.09967819,29.58475077,295,WEBSTER 3
p34u,p34uhs3_1247_69,p34uhs3_1247,p34ulv209,-95.03223554,29.52263371,296,KEMAH 1
p34u,p34uhs4_1247_69,p34uhs4_1247,p34ulv441,-95.04531874,29.5870244,297,SEABROOK 1
p34u,p34uhs5_1247_69,p34uhs5_1247,p34ulv414,-95.12254192,29.53670598,298,WEBSTER 4
p34u,p34uhs6_1247_69,p34uhs6_1247,p34ulv269,-95.01784349,29.49408806,299,KEMAH 2
p34u,p34uhs7_1247_69,p34uhs7_1247,p34ulv369,-95.13344622,29.56442949,300,WEBSTER 5
p34u,p34uhs8_1247_69,p34uhs8_1247,p34ulv17,-95.12057049,29.49791914,301,LEAGUE CITY 1
p34u,p34uhs9_1247_69,p34uhs9_1247,p34ulv439,-95.02486945,29.59573411,297,SEABROOK 1
p35u,p35uhs0_1247_69,p35uhs0_1247,p35ulv355,-95.22460564,29.59356822,315,PEARLAND 3
p35u,p35uhs10_1247_69,p35uhs10_1247,p35ulv239,-95.16942977,29.61224233,321,WEBSTER 6
p35u,p35uhs11_1247_69,p35uhs11_1247,p35ulv198,-95.27767837,29.56152303,322,PEARLAND 7
p35u,p35uhs12_1247_69,p35uhs12_1247,p35ulv541,-95.15097415,29.58393235,386,WEBSTER 9
p35u,p35uhs13_1247_69,p35uhs13_1247,p35ulv323,-95.23037807,29.58369869,315,PEARLAND 3
p35u,p35uhs14_1247_69,p35uhs14_1247,p35ulv45,-95.21467756,29.5268686,325,FRIENDSWOOD 5
p35u,p35uhs15_1247_69,p35uhs15_1247,p35ulv95,-95.21637826,29.49347205,326,FRIENDSWOOD 6
p35u,p35uhs16_1247_69,p35uhs16_1247,p35ulv78,-95.19960395,29.5068483,327,FRIENDSWOOD 7
p35u,p35uhs17_1247_69,p35uhs17_1247,p35ulv494,-95.22039298,29.54731001,328,FRIENDSWOOD 8
p35u,p35uhs1_1247_69,p35uhs1_1247,p35ulv60,-95.18582673,29.52930611,320,FRIENDSWOOD 4
p35u,p35uhs2_1247_69,p35uhs2_1247,p35ulv166,-95.28012458,29.61778379,788,SOUTH HOUSTON 10
p35u,p35uhs3_1247_69,p35uhs3_1247,p35ulv187,-95.28164554,29.57144304,322,PEARLAND 7
p35u,p35uhs4_1247_69,p35uhs4_1247,p35ulv234,-95.23117414,29.61274093,786,SOUTH HOUSTON 9
p35u,p35uhs5_1247_69,p35uhs5_1247,p35ulv363,-95.21545884,29.5941377,316,SOUTH HOUSTON 1
p35u,p35uhs6_1247_69,p35uhs6_1247,p35ulv9,-95.30179632,29.52423697,317,PEARLAND 4
p35u,p35uhs7_1247_69,p35uhs7_1247,p35ulv11,-95.27354502,29.5278771,317,PEARLAND 4
p35u,p35uhs8_1247_69,p35uhs8_1247,p35ulv2,-95.29909328,29.53145613,319,PEARLAND 6
p35u,p35uhs9_1247_69,p35uhs9_1247,p35ulv492,-95.19106407,29.56360771,320,FRIENDSWOOD 4
p36r,p36rhs20_1247_69,p36rhs20_1247,p36rlv207,-96.53183671,30.43238649,3868,SOMERVILLE 1
p36r,p36rhs21_1247_69,p36rhs21_1247,p36rlv170,-96.53343582,30.50563106,3868,SOMERVILLE 1
p36r,p36rhs22_1247_69,p36rhs22_1247,p36rlv184,-96.4036123,30.54394703,3870,BRYAN 1
p36r,p36rhs23_1247_69,p36rhs23_1247,p36rlv1627,-96.3956302,30.37488208,3871,SNOOK 3
p36r,p36rhs33_1247_69,p36rhs33_1247,p36rlv216,-96.47158939,30.40659084,3879,SOMERVILLE 2
p36r,p36rhs42_1247_69,p36rhs42_1247,p36rlv171,-96.52553868,30.51718899,3868,SOMERVILLE 1
p36u,p36uhs0_1247_69,p36uhs0_1247,p36ulv146,-95.42879657,29.02264814,337,CLUTE 4
p36u,p36uhs1_1247_69,p36uhs1_1247,p36ulv221,-95.3707249,28.96601841,330,CLUTE 1
p36u,p36uhs2_1247_69,p36uhs2_1247,p36ulv198,-95.32991975,28.99976712,852,FREEPORT 2
p36u,p36uhs3_1247_69,p36uhs3_1247,p36ulv76,-95.41830159,29.05895578,332,CLUTE 2
p36u,p36uhs4_1247_69,p36uhs4_1247,p36ulv127,-95.37777019,29.06580302,333,CLUTE 3
p36u,p36uhs5_1247_69,p36uhs5_1247,p36ulv34,-95.50995311,29.02368162,334,LAKE JACKSON 1
p36u,p36uhs6_1247_69,p36uhs6_1247,p36ulv129,-95.44080003,29.0277008,335,LAKE JACKSON 2
p36u,p36uhs7_1247_69,p36uhs7_1247,p36ulv53,-95.49170352,28.9795628,338,BRAZORIA 2
p36u,p36uhs8_1247_69,p36uhs8_1247,p36ulv11348,-95.5717674,28.79382613,336,BRAZORIA 1
p37u,p37uhs0_1247_69,p37uhs0_1247,p37ulv68,-95.9599111,29.51647335,339,BEASLEY 1
p37u,p37uhs1_1247_69,p37uhs1_1247,p37ulv80,-95.98918155,29.7023495,340,SIMONTON 1
p37u,p37uhs2_1247_69,p37uhs2_1247,p37ulv89,-95.98886964,29.60851206,341,ORCHARD 1
p37u,p37uhs3_1247_69,p37uhs3_1247,p37ulv421,-95.98683388,29.4831706,342,KENDLETON 2
p37u,p37uhs4_1247_69,p37uhs4_1247,p37ulv188,-95.9265358,29.67534486,343,FULSHEAR 1
p37u,p37uhs5_1247_69,p37uhs5_1247,p37ulv135,-95.89021482,29.55544625,344,ROSENBERG 1
p37u,p37uhs6_1247_69,p37uhs6_1247,p37ulv118,-95.91703256,29.66899143,345,FULSHEAR 2
p38u,p38uhs0_1247_69,p38uhs0_1247,p38ulv254,-95.58229426,30.02508298,346,TOMBALL 7
p38u,p38uhs10_1247_69,p38uhs10_1247,p38ulv83,-95.51473547,30.07223782,351,TOMBALL 12
p38u,p38uhs11_1247_69,p38uhs11_1247,p38ulv151,-95.61499587,30.04253891,364,TOMBALL 20
p38u,p38uhs12_1247_69,p38uhs12_1247,p38ulv418,-95.47155958,30.04356968,355,SPRING 3
p38u,p38uhs13_1247_69,p38uhs13_1247,p38ulv375,-95.50780336,30.03755063,365,TOMBALL 21
p38u,p38uhs14_1247_69,p38uhs14_1247,p38ulv27,-95.57121274,30.08622063,360,TOMBALL 16
p38u,p38uhs15_1247_69,p38uhs15_1247,p38ulv113,-95.4738531,30.07210367,357,SPRING 4
p38u,p38uhs16_1247_69,p38uhs16_1247,p38ulv394,-95.47486619,30.0559121,358,SPRING 5
p38u,p38uhs17_1247_69,p38uhs17_1247,p38ulv583,-95.50944179,29.98833685,359,TOMBALL 15
p38u,p38uhs18_1247_69,p38uhs18_1247,p38ulv9802,-95.56221462,30.10055165,360,TOMBALL 16
p38u,p38uhs19_1247_69,p38uhs19_1247,p38ulv29,-95.57209812,30.07027662,361,TOMBALL 17
p38u,p38uhs1_1247_69,p38uhs1_1247,p38ulv239,-95.55480153,30.03335545,349,TOMBALL 10
p38u,p38uhs2_1247_69,p38uhs2_1247,p38ulv2,-95.61413115,30.09155176,347,TOMBALL 8
p38u,p38uhs3_1247_69,p38uhs3_1247,p38ulv60,-95.52616248,30.08242146,356,TOMBALL 14
p38u,p38uhs4_1247_69,p38uhs4_1247,p38ulv261,-95.5632818,30.02334388,346,TOMBALL 7
p38u,p38uhs5_1247_69,p38uhs5_1247,p38ulv460,-95.51875343,30.01779819,350,TOMBALL 11
p38u,p38uhs6_1247_69,p38uhs6_1247,p38ulv71,-95.5252175,30.07120735,351,TOMBALL 12
p38u,p38uhs7_1247_69,p38uhs7_1247,p38ulv227,-95.576522,30.03152474,346,TOMBALL 7
p38u,p38uhs8_1247_69,p38uhs8_1247,p38ulv537,-95.48264225,30.00709048,353,SPRING 1
p38u,p38uhs9_1247_69,p38uhs9_1247,p38ulv516,-95.4626403,30.0222966,354,SPRING 2
p39u,p39uhs0_1247_69,p39uhs0_1247,p39ulv291,-95.08599831,29.66988418,366,LA PORTE 1
p39u,p39uhs10_1247_69,p39uhs10_1247,p39ulv47,-95.10889358,29.68832405,375,DEER PARK 5
p39u,p39uhs11_1247_69,p39uhs11_1247,p39ulv4,-95.14774447,29.6899092,376,DEER PARK 6
p39u,p39uhs12_1247_69,p39uhs12_1247,p39ulv181,-95.10878141,29.65259847,389,DEER PARK 9
p39u,p39uhs13_1247_69,p39uhs13_1247,p39ulv18,-95.12682368,29.71311718,367,DEER PARK 1
p39u,p39uhs14_1247_69,p39uhs14_1247,p39ulv222,-95.13268424,29.60267323,377,WEBSTER 8
p39u,p39uhs15_1247_69,p39uhs15_1247,p39ulv8517,-95.03661369,29.6294391,391,SEABROOK 7
p39u,p39uhs16_1247_69,p39uhs16_1247,p39ulv6044,-95.06606268,29.7135718,378,LA PORTE 5
p39u,p39uhs17_1247_69,p39uhs17_1247,p39ulv90,-95.15986278,29.65342245,383,DEER PARK 7
p39u,p39uhs18_1247_69,p39uhs18_1247,p39ulv5543,-95.06177616,29.61500182,379,SEABROOK 5
p39u,p39uhs19_1247_69,p39uhs19_1247,p39ulv1259,-95.08809475,29.62439764,380,SEABROOK 6
p39u,p39uhs1_1247_69,p39uhs1_1247,p39ulv2,-95.12957177,29.73127705,367,DEER PARK 1
p39u,p39uhs20_1247_69,p39uhs20_1247,p39ulv69,-95.03504436,29.69996758,381,LA PORTE 6
p39u,p39uhs21_1247_69,p39uhs21_1247,p39ulv304,-95.07138613,29.66926188,382,LA PORTE 7
p39u,p39uhs22_1247_69,p39uhs22_1247,p39ulv71,-95.14973715,29.68260496,383,DEER PARK 7
p39u,p39uhs23_1247_69,p39uhs23_1247,p39ulv21,-95.11127668,29.71183958,371,DEER PARK 4
p39u,p39uhs24_1247_69,p39uhs24_1247,p39ulv419,-94.99057288,29.67297543,385,BAYTOWN 9
p39u,p39uhs25_1247_69,p39uhs25_1247,p39ulv221,-95.14524076,29.59916371,386,WEBSTER 9
p39u,p39uhs26_1247_69,p39uhs26_1247,p39ulv13288,-95.0811117,29.74956434,387,CHANNELVIEW 12
p39u,p39uhs2_1247_69,p39uhs2_1247,p39ulv494,-95.09703713,29.73128115,368,DEER PARK 2
p39u,p39uhs3_1247_69,p39uhs3_1247,p39ulv1697,-95.06359289,29.64237612,369,LA PORTE 2
p39u,p39uhs4_1247_69,p39uhs4_1247,p39ulv46,-95.10362348,29.7026099,370,DEER PARK 3
p39u,p39uhs5_1247_69,p39uhs5_1247,p39ulv24,-95.13090036,29.70233709,371,DEER PARK 4
p39u,p39uhs6_1247_69,p39uhs6_1247,p39ulv496,-95.06888598,29.71796225,378,LA PORTE 5
p39u,p39uhs7_1247_69,p39uhs7_1247,p39ulv281,-95.09436574,29.67904655,366,LA PORTE 1
p39u,p39uhs8_1247_69,p39uhs8_1247,p39ulv386,-95.01717015,29.65052291,373,LA PORTE 4
p39u,p39uhs9_1247_69,p39uhs9_1247,p39ulv435,-95.01776243,29.60623831,374,SEABROOK 4
p40u,p40uhs0_1247_69,p40uhs0_1247,p40ulv8,-95.61860459,29.12939568,393,WEST COLUMBIA 1
p40u,p40uhs1_1247_69,p40uhs1_1247,p40ulv32,-95.61945365,29.02322848,394,BRAZORIA 3
p40u,p40uhs2_1247_69,p40uhs2_1247,p40ulv16,-95.58458926,29.06664906,395,BRAZORIA 4
p40u,p40uhs3_1247_69,p40uhs3_1247,p40ulv111,-95.64639593,29.09271288,393,WEST COLUMBIA 1
p40u,p40uhs4_1247_69,p40uhs4_1247,p40ulv67,-95.70670158,29.1523623,397,WEST COLUMBIA 2
p40u,p40uhs5_1247_69,p40uhs5_1247,p40ulv97,-95.69619606,29.10570945,398,SWEENY 2
p40u,p40uhs6_1247_69,p40uhs6_1247,p40ulv437,-95.76462676,28.98494079,32,CEDAR LANE 2
p40u,p40uhs7_1247_69,p40uhs7_1247,p40ulv75,-95.75622669,29.11441409,398,SWEENY 2
p41u,p41uhs0_1247_69,p41uhs0_1247,p41ulv279,-95.73859465,29.78771441,401,KATY 73
p41u,p41uhs1_1247_69,p41uhs1_1247,p41ulv22,-95.82652845,29.81656466,408,KATY 80
p41u,p41uhs2_1247_69,p41uhs2_1247,p41ulv264,-95.75924316,29.76533142,409,KATY 81
p41u,p41uhs3_1247_69,p41uhs3_1247,p41ulv144,-95.74962789,29.81255003,402,KATY 74
p41u,p41uhs4_1247_69,p41uhs4_1247,p41ulv228,-95.79748404,29.77427622,403,KATY 75
p41u,p41uhs5_1247_69,p41uhs5_1247,p41ulv352,-95.71409991,29.76739629,404,KATY 76
p41u,p41uhs6_1247_69,p41uhs6_1247,p41ulv127,-95.72418949,29.82335524,410,KATY 82
p41u,p41uhs7_1247_69,p41uhs7_1247,p41ulv2,-95.83813913,29.85995494,405,KATY 77
p41u,p41uhs8_1247_69,p41uhs8_1247,p41ulv418,-95.68446829,29.79330097,406,KATY 78
p41u,p41uhs9_1247_69,p41uhs9_1247,p41ulv499,-95.73791217,29.74798558,407,KATY 79
p42u,p42uhs0_1247_69,p42uhs0_1247,p42ulv10,-95.90859628,30.05897055,411,HOCKLEY 3
p42u,p42uhs10_1247_69,p42uhs10_1247,p42ulv52,-95.75336844,30.06331349,421,CYPRESS 38
p42u,p42uhs1_1247_69,p42uhs1_1247,p42ulv70,-95.74884637,30.00280396,419,CYPRESS 37
p42u,p42uhs2_1247_69,p42uhs2_1247,p42ulv114,-95.71146775,30.00372571,413,CYPRESS 33
p42u,p42uhs3_1247_69,p42uhs3_1247,p42ulv154,-95.80685832,29.94129528,420,HOCKLEY 5
p42u,p42uhs4_1247_69,p42uhs4_1247,p42ulv49,-95.78654212,30.05464298,415,HOCKLEY 4
p42u,p42uhs5_1247_69,p42uhs5_1247,p42ulv8,-95.87532876,30.08130148,416,WALLER 3
p42u,p42uhs6_1247_69,p42uhs6_1247,p42ulv135,-95.6737514,30.00328203,417,CYPRESS 35
p42u,p42uhs7_1247_69,p42uhs7_1247,p42ulv48,-95.66807544,30.07171913,691,TOMBALL 23
p42u,p42uhs8_1247_69,p42uhs8_1247,p42ulv85,-95.7351046,29.99313066,419,CYPRESS 37
p42u,p42uhs9_1247_69,p42uhs9_1247,p42ulv387,-95.86456629,29.97809519,420,HOCKLEY 5
p43u,p43uhs0_4_69,p43uhs0_4,p43ulv137,-95.66391096,29.58394481,439,SUGAR LAND 15
p43u,p43uhs10_4_69,p43uhs10_4,p43ulv16,-95.68257158,29.6299776,430,SUGAR LAND 7
p43u,p43uhs11_4_69,p43uhs11_4,p43ulv244,-95.58821949,29.64579575,431,SUGAR LAND 8
p43u,p43uhs12_4_69,p43uhs12_4,p43ulv71,-95.62527005,29.62622215,435,SUGAR LAND 12
p43u,p43uhs13_4_69,p43uhs13_4,p43ulv853,-95.60955154,29.55595699,472,SUGAR LAND 44
p43u,p43uhs14_4_69,p43uhs14_4,p43ulv186,-95.67010847,29.55042083,458,SUGAR LAND 34
p43u,p43uhs15_4_69,p43uhs15_4,p43ulv69,-95.63223552,29.62501073,435,SUGAR LAND 12
p43u,p43uhs16_4_69,p43uhs16_4,p43ulv156,-95.6314656,29.58178114,436,SUGAR LAND 13
p43u,p43uhs17_4_69,p43uhs17_4,p43ulv451,-95.61200832,29.5132517,437,THOMPSONS 1
p43u,p43uhs18_4_69,p43uhs18_4,p43ulv3,-95.67014369,29.64568052,438,SUGAR LAND 14
p43u,p43uhs19_4_69,p43uhs19_4,p43ulv590,-95.66296685,29.5737676,439,SUGAR LAND 15
p43u,p43uhs1_4_69,p43uhs1_4,p43ulv1635,-95.60570886,29.63617317,429,SUGAR LAND 6
p43u,p43uhs20_4_69,p43uhs20_4,p43ulv1604,-95.63027957,29.55911799,440,SUGAR LAND 16
p43u,p43uhs21_4_69,p43uhs21_4,p43ulv327,-95.60458444,29.58140225,484,SUGAR LAND 49
p43u,p43uhs22_4_69,p43uhs22_4,p43ulv1471,-95.69269413,29.5890031,441,SUGAR LAND 17
p43u,p43uhs23_4_69,p43uhs23_4,p43ulv772,-95.61596553,29.57885276,502,SUGAR LAND 62
p43u,p43uhs24_4_69,p43uhs24_4,p43ulv305,-95.61101457,29.58315371,502,SUGAR LAND 62
p43u,p43uhs25_4_69,p43uhs25_4,p43ulv459,-95.67528553,29.63780233,497,SUGAR LAND 58
p43u,p43uhs26_4_69,p43uhs26_4,p43ulv393,-95.61123096,29.56711792,503,SUGAR LAND 63
p43u,p43uhs27_4_69,p43uhs27_4,p43ulv466,-95.68889565,29.62376051,445,SUGAR LAND 21
p43u,p43uhs28_4_69,p43uhs28_4,p43ulv24,-95.65927748,29.64119586,446,SUGAR LAND 22
p43u,p43uhs29_4_69,p43uhs29_4,p43ulv43,-95.63450148,29.64034328,486,SUGAR LAND 51
p43u,p43uhs2_4_69,p43uhs2_4,p43ulv351,-95.58613559,29.57386839,424,SUGAR LAND 3
p43u,p43uhs30_4_69,p43uhs30_4,p43ulv257,-95.62048008,29.61729943,449,SUGAR LAND 25
p43u,p43uhs31_4_69,p43uhs31_4,p43ulv135,-95.6292168,29.60130918,448,SUGAR LAND 24
p43u,p43uhs32_4_69,p43uhs32_4,p43ulv254,-95.62256008,29.61279883,449,SUGAR LAND 25
p43u,p43uhs33_4_69,p43uhs33_4,p43ulv533,-95.68726968,29.58829961,441,SUGAR LAND 17
p43u,p43uhs34_4_69,p43uhs34_4,p43ulv99,-95.69284776,29.5805035,685,SUGAR LAND 66
p43u,p43uhs35_4_69,p43uhs35_4,p43ulv161,-95.69002627,29.56834076,487,SUGAR LAND 52
p43u,p43uhs36_4_69,p43uhs36_4,p43ulv1426,-95.66151483,29.61469651,480,SUGAR LAND 47
p43u,p43uhs37_4_69,p43uhs37_4,p43ulv576,-95.64188154,29.59526447,454,SUGAR LAND 30
p43u,p43uhs38_4_69,p43uhs38_4,p43ulv128,-95.63714997,29.59420676,454,SUGAR LAND 30
p43u,p43uhs39_4_69,p43uhs39_4,p43ulv729,-95.62167028,29.60390336,455,SUGAR LAND 31
p43u,p43uhs3_4_69,p43uhs3_4,p43ulv262,-95.58448088,29.62446468,425,STAFFORD 1
p43u,p43uhs40_4_69,p43uhs40_4,p43ulv145,-95.65087886,29.58526651,456,SUGAR LAND 32
p43u,p43uhs41_4_69,p43uhs41_4,p43ulv173,-95.68120089,29.55465732,458,SUGAR LAND 34
